,loss,mse,mae,mape,rmse
16,0.05568106845021248,0.0024294680915772915,0.031185662373900414,8513264.0,0.04928963631391525
17,0.05540190637111664,0.002339462749660015,0.03037232533097267,8344516.0,0.04836799204349518
18,0.055096644908189774,0.0022019280586391687,0.029272759333252907,7917939.0,0.04692470654845238
19,0.054796598851680756,0.0020804735831916332,0.028317805379629135,7719481.0,0.04561220854520798
20,0.05452495068311691,0.0020214973483234644,0.027685541659593582,7437631.5,0.04496106505393982
21,0.0542268231511116,0.0019082454964518547,0.026922330260276794,7319568.5,0.04368346929550171
22,0.05394423380494118,0.001826390391215682,0.026125414296984673,6950535.5,0.04273628816008568
23,0.053679294884204865,0.0017844525864347816,0.025752298533916473,6884344.5,0.042242780327796936
24,0.05339189991354942,0.001696544699370861,0.025157684460282326,6749579.5,0.04118913412094116
25,0.05308733135461807,0.0015740067465230823,0.02382829412817955,6352441.0,0.03967375308275223
26,0.05282267928123474,0.0015413148794323206,0.023554906249046326,6245552.0,0.03925958275794983
27,0.05254567787051201,0.0014892324106767774,0.0231203343719244,6114222.0,0.03859057277441025
28,0.05227302759885788,0.0014481130056083202,0.022910643368959427,6109602.0,0.038054078817367554
29,0.05200062319636345,0.0014063108246773481,0.022341687232255936,5868293.5,0.037500809878110886
30,0.05173929035663605,0.0013872020645067096,0.022220851853489876,5919316.0,0.03724516183137894
31,0.05145925283432007,0.0013230271870270371,0.021437369287014008,5663924.5,0.03637344017624855
32,0.05118715390563011,0.0012763896957039833,0.020915286615490913,5490226.5,0.03572659566998482
33,0.05091119930148125,0.0012290248414501548,0.020283835008740425,5306137.0,0.03505745157599449
34,0.050660330802202225,0.001235014759004116,0.02059917338192463,5313607.5,0.03514277562499046
35,0.050395287573337555,0.0012042396701872349,0.02008342370390892,5275719.5,0.034702155739068985
36,0.05012097582221031,0.0011525701265782118,0.01944965310394764,5017336.5,0.03394952416419983
37,0.049870435148477554,0.0011518843239173293,0.019483597949147224,5062840.5,0.0339394211769104
38,0.04960676655173302,0.0011251041432842612,0.019285744056105614,5028755.0,0.03354257345199585
39,0.04934970661997795,0.0011061812983825803,0.019008813425898552,4881234.0,0.033259302377700806
40,0.04908774048089981,0.0010717674158513546,0.018652480095624924,4853761.0,0.0327378585934639
41,0.04882689192891121,0.0010388491209596395,0.018232418224215508,4754580.5,0.03223118185997009
42,0.048584550619125366,0.0010445020161569118,0.018461808562278748,4797535.0,0.032318755984306335
43,0.048335961997509,0.00102927815169096,0.018208973109722137,4765860.0,0.032082363963127136
44,0.04810401424765587,0.0010398761369287968,0.018651315942406654,4906811.5,0.032247111201286316
45,0.04784534126520157,0.0009797911625355482,0.017948225140571594,4717381.0,0.03130161762237549
46,0.04760969802737236,0.0009549472015351057,0.01751893199980259,4538344.0,0.03090221993625164
47,0.047390855848789215,0.0009646034450270236,0.017786620184779167,4735778.0,0.031058065593242645
48,0.047144606709480286,0.0009114152635447681,0.017090199515223503,4457790.5,0.03018965572118759
49,0.046905647963285446,0.0008692548726685345,0.016466835513710976,4289339.5,0.0294831283390522
50,0.04666753113269806,0.0008382758242078125,0.016045888885855675,4163199.25,0.02895299345254898
51,0.046435341238975525,0.0008311044657602906,0.0159282386302948,4129629.5,0.028828881680965424
52,0.046208757907152176,0.0008410069276578724,0.01633339188992977,4294631.5,0.029000120237469673
53,0.04597223550081253,0.0008215538109652698,0.015883462503552437,4185439.25,0.02866275981068611
54,0.04573690891265869,0.0008034176426008344,0.015691859647631645,4146476.75,0.028344623744487762
55,0.045494452118873596,0.0007718175183981657,0.015176892280578613,4035058.5,0.02778160385787487
56,0.04526496306061745,0.0007688102778047323,0.015139825642108917,3952739.5,0.027727428823709488
57,0.0450466126203537,0.0007868700777180493,0.015603209845721722,4102044.5,0.028051204979419708
58,0.044797495007514954,0.0007294708047993481,0.014582951553165913,3813301.75,0.027008717879652977
59,0.044581089168787,0.0007417543092742562,0.014793661423027515,3893001.5,0.02723516710102558
60,0.04435858875513077,0.0007380497991107404,0.014830159954726696,3861873.0,0.027167072519659996
61,0.04412969574332237,0.0007160287350416183,0.014450919814407825,3755763.0,0.026758713647723198
62,0.04391239956021309,0.00071775569813326,0.014390664175152779,3692960.75,0.026790963485836983
63,0.043687853962183,0.0007047406397759914,0.014312775805592537,3745238.5,0.02654695138335228
64,0.04346596822142601,0.0006963604246266186,0.01421975065022707,3738481.75,0.026388641446828842
65,0.04325532168149948,0.0007064833189360797,0.014364542439579964,3700517.25,0.026579754427075386
66,0.04305204004049301,0.0007170181488618255,0.014639060944318771,3755403.0,0.026777194812893867
67,0.04283803328871727,0.0006880878354422748,0.014111444354057312,3643581.25,0.0262314286082983
68,0.04267110675573349,0.0007495232275687158,0.015244686044752598,4009472.5,0.027377421036362648
69,0.04243680089712143,0.0006581306224688888,0.013611048460006714,3501970.5,0.025654057040810585
70,0.04224643483757973,0.0006554464343935251,0.013599476777017117,3553925.25,0.025601688772439957
71,0.04204549267888069,0.0006410442874766886,0.01340031810104847,3527643.25,0.025318851694464684
72,0.041849661618471146,0.000645928957965225,0.013518999330699444,3531865.75,0.02541513182222843
73,0.04165562242269516,0.0006581950001418591,0.013727354817092419,3529380.25,0.025655310600996017
74,0.04144148528575897,0.0006246893899515271,0.013066249899566174,3422887.75,0.024993786588311195
75,0.04127473384141922,0.0006862290319986641,0.014298982918262482,3764963.25,0.02619597315788269
76,0.04104999825358391,0.0006170659326016903,0.013091779313981533,3428936.0,0.024840811267495155
77,0.04085615277290344,0.0006155698793008924,0.012970471754670143,3362423.25,0.024810681119561195
78,0.04068208858370781,0.0006606713286601007,0.013966540805995464,3669147.75,0.02570352703332901
79,0.04046037048101425,0.000597670441493392,0.012650052085518837,3336036.5,0.024447299540042877
80,0.040279023349285126,0.0006175560993142426,0.013239406049251556,3423220.25,0.024850675836205482
81,0.04008876532316208,0.0006165176164358854,0.013130469247698784,3391390.75,0.024829773232340813
82,0.03989598527550697,0.0006027877680025995,0.012967521324753761,3443108.25,0.024551736190915108
83,0.039722781628370285,0.0006249831058084965,0.013476247899234295,3580477.0,0.02499966137111187
84,0.03952886909246445,0.0005952073261141777,0.012855849228799343,3342768.5,0.024396872147917747
85,0.03934689238667488,0.000586003705393523,0.012701687403023243,3351011.0,0.02420751377940178
86,0.0391804575920105,0.0006072989199310541,0.013097189366817474,3429416.75,0.024643436074256897
87,0.03900563344359398,0.0006043468602001667,0.01305733434855938,3406957.25,0.024583466351032257
88,0.03881165385246277,0.0005578661221079528,0.0122725460678339,3234450.5,0.023619189858436584
89,0.038640137761831284,0.0005665600765496492,0.012354813516139984,3247710.0,0.02380252256989479
90,0.03846924006938934,0.0005771046271547675,0.01267826184630394,3354180.75,0.02402300201356411
91,0.03830001875758171,0.0005858023068867624,0.012899653986096382,3374968.75,0.024203352630138397
92,0.03811096400022507,0.0005481826956383884,0.012171813286840916,3233608.75,0.02341330237686634
93,0.03794698789715767,0.000558642263058573,0.012448951601982117,3326000.0,0.023635614663362503
94,0.03777932748198509,0.000561611435841769,0.012522987090051174,3277964.0,0.023698342964053154
95,0.03760170191526413,0.0005376623594202101,0.012073303572833538,3239206.25,0.0231875479221344
96,0.03743143752217293,0.000529614684637636,0.011872799135744572,3160105.75,0.023013358935713768
97,0.03726140782237053,0.000530656601767987,0.011956091970205307,3174261.75,0.023035984486341476
98,0.03709631413221359,0.0005426533753052354,0.012240909039974213,3240684.25,0.023294921964406967
99,0.036927830427885056,0.0005379590438678861,0.012131815776228905,3187651.75,0.02319394424557686
100,0.03674871101975441,0.0005079053808003664,0.011587951332330704,3105986.75,0.022536756470799446
101,0.03658580034971237,0.0005149507778696716,0.011641589924693108,3092570.25,0.022692527621984482
102,0.036421723663806915,0.000520132714882493,0.011906279250979424,3204117.75,0.02280641905963421
103,0.03625020384788513,0.0005090259946882725,0.011564800515770912,3076377.5,0.022561604157090187
104,0.03609506040811539,0.0005273522692732513,0.011965028010308743,3205725.0,0.022964151576161385
105,0.03592007979750633,0.0004952889867126942,0.011364332400262356,3011395.75,0.02225508913397789
106,0.0357745885848999,0.0005231364048086107,0.012013858184218407,3261287.5,0.02287217602133751
107,0.03561767563223839,0.0005134466337040067,0.01189463958144188,3148287.5,0.022659361362457275
108,0.03545243665575981,0.00048486358718946576,0.011240450665354729,3001118.5,0.02201961912214756
109,0.035299625247716904,0.0004883884685114026,0.01129304338246584,3009027.75,0.022099513560533524
110,0.03516122326254845,0.0005219897138886154,0.012090426869690418,3245119.5,0.022847093641757965
111,0.035016000270843506,0.0005296671879477799,0.012170451693236828,3231960.25,0.023014498874545097
112,0.0348425917327404,0.0004694747622124851,0.01093221828341484,2986592.5,0.021667366847395897
113,0.034707944840192795,0.0004906647372990847,0.011486961506307125,3078217.25,0.022150954231619835
114,0.03455827012658119,0.0004845679213758558,0.011359352618455887,3081278.0,0.022012904286384583
115,0.03440598398447037,0.0004741205193568021,0.011142294853925705,3010609.5,0.021774308755993843
116,0.034246593713760376,0.0004528309509623796,0.010765415616333485,2928433.5,0.021279824897646904
117,0.034132301807403564,0.000529324752278626,0.012232025153934956,3299711.25,0.02300705946981907
118,0.033961255103349686,0.00047056254697963595,0.011107762344181538,3014672.75,0.02169245295226574
119,0.033820219337940216,0.0004687062173616141,0.011180686764419079,3042323.0,0.021649623289704323
120,0.033667560666799545,0.0004450987034942955,0.010537108406424522,2920864.0,0.02109736204147339
121,0.033531107008457184,0.00046065307105891407,0.010906210169196129,2951864.0,0.021462829783558846
122,0.033389996737241745,0.000468327256385237,0.011188800446689129,3051326.5,0.021640870720148087
123,0.03324156254529953,0.0004558224172797054,0.01090515311807394,2986192.75,0.02134999819099903
124,0.033096153289079666,0.0004467186226975173,0.010779084637761116,2931009.0,0.021135719493031502
125,0.03296050801873207,0.0004559759108815342,0.010987765155732632,2970637.75,0.021353593096137047
126,0.03281864523887634,0.00045249206596054137,0.010948688723146915,3019288.75,0.021271860226988792
127,0.03266381472349167,0.00042116083204746246,0.010215753689408302,2839197.0,0.02052220329642296
128,0.03253171592950821,0.00043941952753812075,0.010749629698693752,2993631.0,0.020962335169315338
129,0.03238501399755478,0.0004253398219589144,0.010405555367469788,2897923.5,0.020623767748475075
130,0.03225495293736458,0.00044543217518366873,0.010772380977869034,3017094.75,0.021105263382196426
131,0.032117586582899094,0.0004407340311445296,0.010837444104254246,2991377.25,0.020993666723370552
132,0.03198076784610748,0.0004308585193939507,0.010535607114434242,2851876.0,0.020757131278514862
133,0.03185175359249115,0.0004381383187137544,0.010751770809292793,2975697.75,0.020931754261255264
134,0.0317060649394989,0.00040884438203647733,0.010020348243415356,2799961.75,0.020219899713993073
135,0.031573206186294556,0.0004074731550645083,0.010034613311290741,2804481.25,0.020185964182019234
136,0.031441014260053635,0.0004125837003812194,0.010222923010587692,2842589.75,0.020312156528234482
137,0.03130502998828888,0.0004108256835024804,0.010186823084950447,2854097.25,0.020268835127353668
138,0.031183727085590363,0.0004328044306021184,0.010729692876338959,3002899.0,0.02080395258963108
139,0.0310437623411417,0.00040280880057252944,0.01009617280215025,2786542.75,0.020070096477866173
140,0.030920609831809998,0.0004074371827300638,0.0101676220074296,2879428.5,0.0201850738376379
141,0.030787073075771332,0.0003917673311661929,0.009785088710486889,2768219.75,0.019793113693594933
142,0.030662376433610916,0.00039881872362457216,0.010061193257570267,2835648.5,0.019970446825027466
143,0.030533619225025177,0.0003954170679207891,0.00991172343492508,2804832.25,0.019885096698999405
144,0.030411727726459503,0.00040264977724291384,0.010071261785924435,2778156.0,0.02006613463163376
145,0.03028513863682747,0.00039729790296405554,0.010039535351097584,2806129.25,0.019932333379983902
146,0.030154628679156303,0.00037973260623402894,0.009618696756660938,2706729.75,0.01948672905564308
147,0.030043192207813263,0.00039903182187117636,0.010149991139769554,2853040.75,0.019975781440734863
148,0.029916413128376007,0.00038567103911191225,0.009830223396420479,2780629.25,0.019638508558273315
149,0.02979430928826332,0.00037948222598060966,0.009691329672932625,2747120.0,0.019480302929878235
150,0.02968291938304901,0.00039406848372891545,0.010034320876002312,2806087.0,0.019851157441735268
151,0.029557274654507637,0.000375279487343505,0.009584438055753708,2718881.25,0.019372131675481796
152,0.029436666518449783,0.0003665938274934888,0.00939775537699461,2694714.25,0.019146639853715897
153,0.029328258708119392,0.00038198084803298116,0.009780677035450935,2799175.25,0.0195443294942379
154,0.02921443246304989,0.00038506387500092387,0.009921847842633724,2770999.5,0.0196230448782444
155,0.029085317626595497,0.0003561750054359436,0.00915893167257309,2675431.75,0.01887260004878044
156,0.028976676985621452,0.0003727203293237835,0.009611436165869236,2735521.0,0.019305966794490814
157,0.028861138969659805,0.00037523070932365954,0.009746751748025417,2736133.5,0.019370872527360916
158,0.028762733563780785,0.0004018721228931099,0.01034447643905878,2944311.75,0.020046748220920563
159,0.0286332368850708,0.0003536464646458626,0.009181304834783077,2650027.75,0.0188054908066988
160,0.028527146205306053,0.00035805749939754605,0.009305302053689957,2676149.25,0.018922407180070877
161,0.028422370553016663,0.0003674472973216325,0.009517163969576359,2717286.25,0.01916891522705555
162,0.028305761516094208,0.00035385976661928,0.009267644956707954,2688925.0,0.018811160698533058
163,0.028189590200781822,0.00034285406582057476,0.008979691192507744,2610261.0,0.01851631887257099
164,0.028075704351067543,0.0003423639864195138,0.008939526043832302,2595522.0,0.018503081053495407
165,0.027964774519205093,0.00035186318564228714,0.009149495512247086,2641339.25,0.0187580157071352
166,0.027858665212988853,0.0003706338757183403,0.009609938599169254,2688901.0,0.019251853227615356
167,0.027741480618715286,0.0003567282692529261,0.00941468682140112,2708608.75,0.018887251615524292
168,0.027635393664240837,0.0003590415872167796,0.009505551308393478,2768637.5,0.018948392942547798
169,0.027532948181033134,0.00035906818811781704,0.009391386061906815,2646544.0,0.018949095159769058
170,0.02742304839193821,0.0003371696802787483,0.008984437212347984,2592814.0,0.01836218126118183
171,0.02731778286397457,0.00033089061616919935,0.008793933317065239,2527824.25,0.018190398812294006
172,0.02721690945327282,0.00033909757621586323,0.009104750119149685,2656629.5,0.018414601683616638
173,0.02710643783211708,0.0003281358804088086,0.008726244792342186,2564469.5,0.018114522099494934
174,0.027008889243006706,0.00034404039615765214,0.009157303720712662,2615158.5,0.018548326566815376
175,0.026896078139543533,0.00032569622271694243,0.008654387667775154,2532194.5,0.01804705522954464
176,0.02679353393614292,0.000329808855894953,0.008863728493452072,2554374.0,0.018160641193389893
177,0.026685740798711777,0.000324854685459286,0.008692175149917603,2557428.25,0.018023725599050522
178,0.026587173342704773,0.00033850004547275603,0.009102384559810162,2572507.25,0.01839837059378624
179,0.02648560330271721,0.00034164130920544267,0.009241952560842037,2704592.25,0.018483541905879974
180,0.026378843933343887,0.0003254952316638082,0.008740594610571861,2537028.25,0.01804148592054844
181,0.026281364262104034,0.0003270039742346853,0.008845632895827293,2597913.0,0.018083252012729645
182,0.026183199137449265,0.0003269058361183852,0.008780263364315033,2526000.5,0.018080538138747215
183,0.02608218602836132,0.00032151566119864583,0.008659067563712597,2510555.25,0.017930857837200165
184,0.025991249829530716,0.0003359745314810425,0.008975891396403313,2562871.75,0.01832960732281208
185,0.02589225396513939,0.0003293349873274565,0.00893812533468008,2569738.0,0.01814758963882923
186,0.025799114257097244,0.0003309149178676307,0.008931723423302174,2562215.5,0.01819106750190258
